RecordID,Timestamp ,Temperature,Humidity,Light,CO2, humidityratio,Occupancy,hour ,DayOfWeek,DayType,Room
7943,2025-01-18 20:22:00,20.1,33.09,0.0,451.0,0.004817065,0,20,Saturday,Weekend,B
6834,2025-01-18 01:53:00,21.39,33.2675,475.25,1449.25,0.005246969,1,1,Saturday,Weekend,B
4045,2025-01-16 03:24:00,-999.0,17.0,252.0,447.6666667,0.002964618,0,3,Thursday,Weekday,B
5992,2025-01-17 11:51:00,19.5,27.6,0.0,447.5,0.00386517,0,11,Friday,Weekday,C
7821,2025-01-18 18:20:00,20.2,32.9,0.0,450.0,0.004819147,0,18,Saturday,Weekend,A
3681,2025-01-15 21:20:00,19.66666667,,0.0,449.3333333,0.002734025,0,21,Wednesday,Weekday,B
547,2025-01-13 17:06:00,21.0,0.2489,0.0,435.5,0.003824119,0,17,Monday,Weekday,A
7866,2025-01-18 19:05:00,20.2,33.0,0.0,446.0,0.004833908,0,19,Saturday,Weekend,A
481,2025-01-13 16:00:00,21.125,25.1,0.0,445.75,0.003886501,0,16,Monday,Weekday,C
1377,2025-01-14 06:56:00,22.34,26.39,447.0,1074.75,0.004404907,1,6,Tuesday,Weekday,B
5819,2025-01-17 08:58:00,19.29,27.6,0.0,428.5,0.003814675,0,8,Friday,Weekday,B
6008,2025-01-17 12:07:00,19.5,27.6,0.0,450.0,0.00386517,0,12,Friday,Weekday,B
1647,2025-01-14 11:26:00,,20.0,0.0,467.3333333,0.003048317,0,11,Tuesday,Weekday,B
1046,2025-01-14 01:25:00,22.2,26.6,439.0,1070.333333,0.004402265,1,1,Tuesday,Weekday,B
3458,2025-01-15 17:37:00,19.84,19.2,0.0,439.5,0.00274126,0,17,Wednesday,Weekday,C
3107,2025-01-15 11:46:00,20.2,18.89,0.0,444.0,0.002757882,0,11,Wednesday,Weekday,A
7500,2025-01-18 12:59:00,20.5,33.09,0.0,563.0,"0,0049",0,12,Saturday,Weekend,B
6013,2025-01-17 12:12:00,19.6,27.6,0.0,451.0,0.003889421,0,12,Friday,Weekday,A
1157,2025-01-14 03:16:00,22.82333333,25.85666667,340.6666667,983.0,0.00444472,1,3,Tuesday,Weekday,B
1779,2025-01-14 13:38:00,20.39,250.0,0.0,442.6666667,0.003146948,0,13,Tuesday,Weekday,C
97,2025-01-13 09:36:00,22.1,0.272,0.0,580.0,0.004474738,0,9,Monday,Weekday,B
5606,2025-01-17 05:25:00,20.15,26.2675,58.75,420.25,0.00382969,0,5,Friday,Weekday,B
452,2025-01-13 15:31:00,21.2,25.2,0.0,444.5,0.003920204,0,15,Monday,wknd,A
3318,2025-01-15 15:17:00,20.0,18.7,0.0,435.0,0.002696288,0,15,Wednesday,Weekday,A
852,2025-01-13 22:11:00,NA,23.6,405.0,567.3333333,0.003624768,1,22,Monday,Weekday,B
431,2025-01-13 15:10:00,21.1,?,0.0,451.0,0.003925619,0,15,Monday,Weekday,B
1326,2025-01-14 06:05:00,22.5,27.025,470.25,1079.25,0.004556095,1,6,Tuesday,Weekday,B
3091,2025-01-15 11:30:00,20.2,19.0,-999.0,448.5,0.002774013,0,11,Wednesday,Weekday,C
7732,2025-01-18 16:51:00,20.29,32.9,0.0,455.5,0.004846247,0,16,Saturday,Weekend,A
7257,2025-01-18 08:56:00,21.29,36.4,0.0,1391.0,"0,0057",0,8,Saturday,Weekend,B
5812,2025-01-17 08:51:00,19.39,27.5,0.0,429.0,0.003824654,0,8,Friday,Weekday,A
8081,2025-01-18 22:40:00,20.29,33.2,0.0,454.5,0.004890785,0,22,Saturday,Weekend,B
691,2025-01-13 19:30:00,20.945,0.235,0.0,448.5,"0,0036",0,19,Monday,Weekday,B
1977,2025-01-14 16:56:00,20.42666667,19.29,?,429.3333333,0.002856456,0,16,Tuesday,Weekday,C
5916,2025-01-17 10:35:00,19.39,27.5,0.0,436.5,0.003824654,0,10,Friday,Weekday,B
781,2025-01-13 21:00:00,20.7,22.89,0.0,454.5,0.003450445,0,21,Monday,Weekday,C
7989,2025-01-18 21:08:00,20.29,33.09,0.0,449.0,0.004874453,0,21,Saturday,Weekend,C
7669,2025-01-18 15:48:00,20.29,32.9,0.0,468.0,0.004846247,0,15,Saturday,Weekend,B
7906,2025-01-18 19:45:00,20.1,33.0,0.0,451.5,0.004803862,0,19,Saturday,Weekend,B
2196,2025-01-14 20:35:00,20.29,18.675,0.0,429.25,0.002741635,0,20,Tuesday,Weekday,C
3617,2025-01-15 20:16:00,19.7,19.39,0.0,444.0,0.002744454,0,20,Wednesday,Weekday,A
7130,2025-01-18 06:49:00,22.1,38.73,447.0,1981.666667,0.006391057,1,6,Saturday,Weekend,A
4936,2025-01-16 18:15:00,19.34,31.2,0.0,433.5,0.004329246,0,18,Thursday,weekday,C
5696,2025-01-17 06:55:00,19.5,26.9175,24.0,425.75,0.003769011,0,6,Friday,Weekday,B
664,2025-01-13 19:03:00,21.0,23.79,0.0,446.5,0.003654121,0,19,Monday,Weekday,C
4758,2025-01-16 15:17:00,19.5,30.13333333,0.0,433.0,0.004222352,0,15,Thursday,Weekday,C
973,2025-01-14 00:12:00,22.1,26.445,460.0,1039.25,0.004349663,1,0,Tuesday,Weekday,B
7329,2025-01-18 10:08:00,20.6,35.145,0.0,1004.0,0.005280622,0,10,Saturday,WeekDay,A
5624,2025-01-17 05:43:00,20.0,26.29,44.0,423.6666667,0.003797345,0,5,Friday,Weekday,C
5105,2025-01-16 21:04:00,80.0,0.3139,0.0,435.0,0.004317709,0,21,Thursday,Weekday,C
3849,2025-01-16 00:08:00,21.0,18.7675,257.25,459.0,0.002879099,0,0,Thursday,Weekday,A
1947,2025-01-14 16:26:00,20.6,19.6,0.0,438.0,0.00293393,0,16,Tuesday,Weekday,A
1601,2025-01-14 10:40:00,21.2,19.35666667,0.0,479.0,0.0030068,0,10,Tuesday,Weekday,B
661,2025-01-13 19:00:00,21.0,23.79,0.0,447.0,0.003654121,0,19,Monday,Weekday,B
7570,2025-01-18 14:09:00,20.39,32.95,0.0,498.5,0.004883985,0,14,Saturday,Weekend,C
2130,2025-01-14 19:29:00,20.34,18.65,0.0,433.5,0.002746459,0,19,Tuesday,Weekday,B
5805,2025-01-17 08:44:00,19.39,27.39,0.0,430.6666667,0.003809261,0,8,Friday,Weekday,B
1543,2025-01-14 09:42:00,21.2,20.0,0.0,526.5,0.003107232,0,9,Tuesday,Weekday,C
6625,2025-01-17 22:24:00,19.5,26.6,,469.0,0.003724289,0,22,Friday,Weekday,A
3760,2025-01-15 22:39:00,19.675,19.5,24.0,453.25,0.002755792,0,22,Wednesday,Weekday,C
1546,2025-01-14 09:45:00,21.2,19.945,0.0,522.6666667,0.003098645,0,9,Tuesday,Weekday,A
3229,2025-01-15 13:48:00,,18.79,0.0,432.0,0.002709321,0,13,Wednesday,Weekday,B
2824,2025-01-15 07:03:00,21.745,21.815,444.0,949.0,0.003506488,1,7,Wednesday,Weekday,A
5470,2025-01-17 03:09:00,20.39,29.2,272.0,427.3333333,0.00432428,0,3,Friday,Weekday,C
1931,2025-01-14 16:10:00,20.5,19.65,0.0,436.5,0.002923278,0,16,Tuesday,Weekday,C
2513,2025-01-15 01:52:00,21.7,20.39,462.75,787.0,0.003267184,1,1,Wednesday,Weekday,B
642,2025-01-13 18:41:00,20.89,24.2,0.0,448.0,0.003692263,0,18,Monday,Weekday,C
4359,2025-01-16 08:38:00,20.29,22.745,0.0,438.0,0.003342353,0,8,Thursday,Weekday,B
7255,2025-01-18 08:54:00,21.34,36.5,0.0,1408.0,0.00574373,0,8,Saturday,Weekend,C
1198,2025-01-14 03:57:00,22.29,26.1,459.0,846.75,0.004342837,0,3,Tuesday,Weekday,B
4337,2025-01-16 08:16:00,20.39,22.1,0.0,444.5,0.003267305,0,8,Thursday,Weekday,B
6337,2025-01-17 17:36:00,19.34,26.79,0.0,472.0,"0,0037",0,17,Friday,Weekday,B
3992,2025-01-16 02:31:00,23.0,0.175,310.0,449.0,0.003033738,0,2,Thursday,Weekday,C
2009,2025-01-14 17:28:00,20.5,19.0,0.0,433.0,0.00282614,0,17,Tuesday,Weekday,B
5535,2025-01-17 04:14:00,20.7,26.4725,64.25,420.5,0.003993939,0,4,Friday,Weekday,A
1814,2025-01-14 14:13:00,20.2,21.29,0.0,446.5,0.003110027,0,14,Tuesday,Weekday,A
6741,2025-01-18 00:20:00,NA,-10.0,441.75,1111.0,0.004802772,1,0,Saturday,Weekend ,A
4054,2025-01-16 03:33:00,23.0,16.89,241.3333333,444.0,0.002927493,0,3,Thursday,Weekday,A
1992,2025-01-14 17:11:00,20.5,19.1,0.0,431.0,0.002841082,0,17,Tuesday,Weekday,C
2113,2025-01-14 19:12:00,20.445,18.6,0.0,431.5,0.002756961,0,19,Tuesday,WEEKEND,A
3333,2025-01-15 15:32:00,19.945,18.7,0.0,440.0,0.002687076,0,15,Wednesday,Weekday,A
6550,2025-01-17 21:09:00,19.34,0.261,,470.5,0.003617465,0,21,Friday,Weekday,A
3409,2025-01-15 16:48:00,19.89,18.89,0.0,431.0,0.002705218,0,16,Wednesday,Weekday,B 
5219,2025-01-16 22:58:00,19.2,31.125,14.0,439.0,0.004281008,0,22,Thursday,Weekday,A
455,2025-01-13 15:34:00,21.2,"25,2000",0.0,450.0,0.003920204,0,15,Monday,Weekday,B
4413,2025-01-16 09:32:00,20.1,24.1,0.0,438.5,0.003500982,0,9,Thursday,Weekday,B
3964,2025-01-16 02:03:00,22.79,,357.5,455.75,0.003012401,0,2,Thursday,Weekday,B
179,2025-01-13 10:58:00,21.6,26.445,0.0,508.0,0.004217971,0,10,Monday,Weekday,A
4305,2025-01-16 07:44:00,20.5,21.39,0.0,440.0,0.003183458,0,7,Thursday,week end,A
7705,2025-01-18 16:24:00,20.29,32.9,0.0,459.5,0.004846247,0,16,Saturday,Weekend,B
6223,2025-01-17 15:42:00,19.445,?,0.0,465.0,0.003795723,0,15,Friday,WEEKEND,C
5017,2025-01-16 19:36:00,19.29,?,0.0,430.0,0.004385344,0,19,Thursday,Weekday,B
7405,2025-01-18 11:24:00,20.5,33.8725,0.0,723.75,0.005056321,0,11,Saturday,Weekend,C
987,2025-01-14 00:26:00,22.1,26.625,469.0,1047.4,0.004379478,1,0,Tuesday,Weekday,A
4264,2025-01-16 07:03:00,20.7,20.525,14.0,442.75,?,0,7,Thursday,Weekday,A
557,2025-01-13 17:16:00,20.96333333,24.89,0.0,443.3333333,0.003815456,0,17,Monday,Weekday,B
4619,2025-01-16 12:58:00,19.7,28.5,0.0,437.0,0.00404226,0,12,Thursday,Weekday,A
4696,2025-01-16 14:15:00,19.6,0.295,0.0,438.0,0.004158961,0,14,Thursday,Weekday,B
6552,2025-01-17 21:11:00,19.29,26.1,,470.0,0.003606154,0,21,Friday,weekday,C
6122,2025-01-17 14:01:00,19.5,27.1,0.0,454.0,0.003794721,0,14,Friday,Weekday,A
7173,2025-01-18 07:32:00,22.1,39.0675,433.0,2025.25,0.006447327,1,7,Saturday,Weekend,room c
3423,2025-01-15 17:02:00,19.89,19.1,0.0,"433,0000",0.002735425,0,17,Wednesday,Weekday,B
6158,2025-01-17 14:37:00,19.5,26.89,0.0,459.3333333,0.003765138,0,14,Friday,Weekday,room c
5800,2025-01-17 08:39:00,19.39,27.39,0.0,425.0,0.003809261,0,8,Friday,Weekend ,A
1073,2025-01-14 01:52:00,22.2,27.0,449.5,1136.5,0.00446894,1,1,Tuesday,Weekday,B
5454,2025/01/17 02:53:00,19.79,29.9175,293.5,425.5,0.004268622,0,2,Friday,Weekday,C
277,2025-01-13 12:36:00,21.34,25.7,0.0,477.5,0.004033195,0,12,Monday,Weekday,C
476,2025-01-13 15:55:00,21.2,25.0,0.0,438.5,0.003888897,0,15,Monday,Weekday,A
4655,2025-01-16 13:34:00,19.65,28.89,0.0,439.0,0.004085152,0,13,Thursday,Weekday,C
7050,2025-01-18 05:29:00,21.89,37.06,444.0,1722.666667,0.006034213,1,5,Saturday,Weekend,A
4084,2025-01-16 04:03:00,22.7,17.03333333,153.3333333,441.6666667,0.002899015,0,4,Thursday,Weekday,C
8064,2025-01-18 22:23:00,20.29,33.09,0.0,455.5,0.004874453,0,22,Saturday,Weekend,B
6778,2025-01-18 00:57:00,21.0,32.4725,454.0,1289.25,0.004998462,1,0,Saturday,Weekend,B
1021,2025-01-14 01:00:00,22.05,26.34,450.25,1030.5,0.004318995,1,1,Tuesday,Weekday,A
3241,2025-01-15 14:00:00,,18.7,0.0,441.0,0.002687076,0,14,Wednesday,Weekday,C
2017,2025-01-14 17:36:00,20.55,18.945,0.0,432.5,0.002826667,0,17,Tuesday,Weekday,B
2593,2025-01-15 03:12:00,21.525,20.0,48.5,723.5,0.003170072,0,3,Wednesday,Weekday,B
3550,2025-01-15 19:09:00,19.73,19.39,0.0,444.0,0.002749593,0,19,Wednesday,Weekday,B
4802,2025-01-16 16:01:00,19.5,30.5,0.0,441.0,0.004274083,0,16,Thursday,Weekday,B
7428,??,20.5,33.59,0.0,667.0,0.005013811,0,11,Saturday,Weekend,B
546,2025-01-13 17:05:00,21.0,24.89,0.0,432.0,0.003824119,0,17,Monday,Weekday,A
7158,2025-01-18 07:17:00,22.1,38.975,433.0,2007.0,0.006431903,1,7,Saturday,Weekend,A
12,2025-01-13 08:11:00,23.1,27.1,419.0,691.0,0.004739371,1,8,Monday,Weekday,A
5667,2025-01-17 06:26:00,19.7,26.79,31.0,421.5,0.003798244,0,6,Friday,Weekday,A
498,2025-01-13 16:17:00,21.0,25.0,0.0,445.0,0.003841124,0,16,Monday,Weekday,C
5882,2025-01-17 10:01:00,19.39,27.6,0.0,437.0,0.003838647,0,10,Friday,Weekday,B
3211,2025-01-15 13:30:00,19.89,18.89,0.0,437.0,0.002705218,0,13,Wednesday,Weekday,C
928,2025-01-13 23:27:00,21.9175,25.39,494.0,919.25,0.00412845,1,23,Monday,Weekday,C
6249,2025-01-17 16:08:00,19.39,27.1,0.0,465.0,0.003768685,0,16,Friday,Weekday,room_b
2239,2025-01-14 21:18:00,20.2,18.6,0.0,436.0,0.002715358,0,21,Tuesday,Weekday,A
6314,2025-01-17 17:13:00,19.39,26.7,0.0,465.3333333,0.003712727,0,17,Friday,Weekday,B
532,2025-01-13 16:51:00,21.1,24.89,0.0,NA,0.003847834,0,16,Monday,Weekday,B
88,2025-01-13 09:27:00,22.1,27.245,0.0,584.5,0.004482195,0,9,Monday,Weekday,A
1059,2025-01-14 01:38:00,22.2,26.85666667,444.0,1097.333333,0.004445046,1,1,Tuesday,Weekday,C
1834,2025-01-14 14:33:00,20.1,21.2,0.0,443.0,0.003077618,0,14,Tuesday,Weekday,A
1402,2025-01-14 07:21:00,22.245,25.55,?,1002.0,0.004238989,1,7,Tuesday,Weekday,A
5414,2025-01-17 02:13:00,19.29,0.30745,112.5,425.0,0.004252327,0,2,Friday,Weekday,C
1534,2025-01-14 09:33:00,21.1,20.195,0.0,539.5,0.003118379,0,9,Tuesday,Weekday,A
3610,2025-01-15 20:09:00,19.745,19.39,0.0,443.0,0.002752165,0,20,Wednesday,Weekday,A
5971,2025-01-17 11:30:00,19.5,27.5,0.0,452.0,0.003851079,0,11,Friday,Weekday,C
2250,2025-01-14 21:29:00,20.29,18.56666667,0.0,436.6666667,0.002725661,0,21,Tuesday,Weekday,A
1890,2025-01-14 15:29:00,20.23,20.56666667,0.0,442.3333333,0.003009457,0,15,Tuesday,Weekday,B
4720,??,19.6,29.7,0.0,437.0,0.004187347,0,14,Thursday,Weekday,B
6967,2025-01-18 04:06:00,21.29,32.95,474.5,,0.00516445,1,4,Saturday,Weekend,C
6253,2025-01-17 16:12:00,19.39,27.1,0.0,465.0,0.003768685,0,16,Friday,Weekday,C
1508,2025-01-14 09:07:00,21.2,21.55,0.0,614.0,0.003349339,0,9,Tuesday,Weekday,B
6546,2025-01-17 21:05:00,19.29,26.1,,469.0,0.003606154,0,21,Friday,Weekday,C
5382,2025-01-17 01:41:00,19.1,30.89,-5.0,432.5,0.004221877,0,1,Friday,Weekday,C
1155,2025-01-14 03:14:00,22.89,NA,534.0,987.0,0.004478198,1,3,Tuesday,Weekday,C
6119,2025-01-17 13:58:00,19.5,27.16666667,0.0,452.6666667,0.003804113,0,13,Friday,Weekday,C
6148,2025-01-17 14:27:00,19.5,27.0,0.0,,0.003780633,0,14,Friday,Weekday,C
3026,2025-01-15 10:25:00,20.39,,0.0,463.0,0.002821768,0,10,Wednesday,Weekday,A
245,2025-01-13 12:04:00,21.42666667,25.73,0.0,484.6666667,0.004059579,0,12,Monday,Weekday,A
7237,2025-01-18 08:36:00,21.63333333,36.93333333,0.0,1544.333333,0.005918916,0,8,Saturday,Weekend,C
1949,2025-01-14 16:28:00,20.56666667,19.53333333,0.0,436.6666667,0.002917872,0,16,Tuesday,Weekday,B
5376,2025-01-17 01:35:00,19.1,30.89,14.0,426.5,0.004221877,0,1,Friday,Weekday,B
851,2025-01-13 22:10:00,21.0,23.6,405.0,559.25,0.003624768,1,22,Monday,Weekday,C
4139,2025-01-16 04:58:00,22.175,17.745,90.5,440.25,0.002925392,0,4,Thursday,Weekday,A
2934,2025-01-15 08:53:00,21.0,,0.0,624.0,0.003060627,1,8,Wednesday,Weekday,B
3489,2025-01-15 18:08:00,19.79,19.29,0.0,438.0,0.002745599,0,18,Wednesday,Weekday,A
7115,2025-01-18 06:34:00,22.05,"38,9975",438.0,1994.25,0.006415866,1,6,Saturday,Weekend,B
4473,2025-01-16 10:32:00,20.0,25.2675,0.0,439.0,0.003648788,0,10,Thursday,Weekday,B
995,2025-01-14 00:34:00,22.05,26.55,469.0,1039.0,0.00435367,0,0,Tuesday,Weekday,C
2011,2025-01-14 17:30:00,20.5,19.0,0.0,426.0,"0,0028",0,17,Tuesday,Weekday,B
6080,2025-01-17 13:19:00,19.5,0.27699999999999997,0.0,447.5,0.003879261,0,13,Friday,Weekday,A
6944,2025-01-18 03:43:00,21.16666667,32.79,167.0,,0.005100102,0,3,Saturday,Weekend,A
7379,2025-01-18 10:58:00,20.5,,0.0,795.5,0.005089054,0,10,Saturday,Weekend,A
6029,2025-01-17 12:28:00,19.5,27.7,0.0,456.0,0.003879261,0,12,Friday,week end,A
1679,2025-01-14 11:58:00,20.7,20.39,0.0,457.5,0.003071733,0,11,Tuesday,Weekday,C
628,2025-01-13 18:27:00,?,24.39,0.0,443.5,0.003721425,0,18,Monday,Weekday,Room A
1215,2025-01-14 04:14:00,22.245,25.89,451.75,797.5,0.004295788,0,4,Tuesday,Weekday,A
2615,2025-01-15 03:34:00,-999.0,19.4175,489.0,NA,0.003033078,1,3,Wednesday,Weekday,A
2194,2025-01-14 20:33:00,20.29,18.7,0.0,431.0,0.002745321,0,20,Tuesday,Weekday,A
3789,2025-01-15 23:08:00,19.6,19.5,41.5,453.5,0.002742927,0,23,Wednesday,Weekday,C
522,2025-01-13 16:41:00,21.1,25.0,0.0,446.0,0.003864945,0,16,Monday,Weekday,B
3908,2025-01-16 01:07:00,NA,17.89,355.5,456.75,0.002953926,0,1,Thursday,Weekday,B
3725,2025-01-15 22:04:00,19.65,19.445,0.0,450.5,0.002743703,0,22,Wednesday,Weekday,A
6114,2025-01-17 13:53:00,19.5,27.2,0.0,460.0,,0,13,Friday,Weekday,B
7752,2025-01-18 17:11:00,20.29,32.9,0.0,452.0,0.004846247,0,17,Saturday,Weekend,B
6279,2025-01-17 16:38:00,19.39,26.745,0.0,472.0,0.003719022,0,16,Friday,Weekday,B
6493,2025-01-17 20:12:00,19.39,26.7,0.0,469.5,0.003712727,0,20,Friday,wknd,C
6313,2025-01-17 17:12:00,19.39,26.7,0.0,4680.0,0.003712727,0,17,Friday,Weekday,C
7337,2025-01-18 10:16:00,20.5,35.0,0.0,972.0,0.005226043,0,10,Saturday,Weekend,B
5432,2025-01-17 02:31:00,19.5,30.42666667,317.25,428.75,0.004263736,0,2,Friday,Weekday,A
2819,2025-01-15 06:58:00,21.79,21.8175,460.0,959.0,0.003516603,1,6,Wednesday,weekday,C
2370,2025-01-14 23:29:00,21.0,20.79,440.0,759.0,0.00319096,1,23,Tuesday,Weekday,A
7407,2025-01-18 11:26:00,20.5,33.79,0.0,NA,0.005043906,0,11,Saturday,WeekDay,B
3703,2025-01-15 21:42:00,19.7,19.4175,0.0,448.75,0.002748364,0,21,Wednesday,Weekday,C
7704,2025-01-18 16:23:00,20.29,32.9,0.0,460.5,0.004846247,0,16,Saturday,Weekend,B
4453,2025-01-16 10:12:00,20.0,25.0,0.0,443.0,0.003609935,0,10,Thursday,Weekday,B
1665,2025-01-14 11:44:00,20.79,?,0.0,462.0,0.003044744,0,11,Tuesday,Weekday,B
7153,2025-01-18 07:12:00,22.1,39.0225,433.0,2012.25,0.006439823,1,7,Saturday,Weekend,C
4829,2025-01-16 16:28:00,19.39,30.745,0.0,438.0,0.004279067,0,16,Thursday,Weekday,B
3284,2025-01-15 14:43:00,20.0,"18,7000",0.0,439.0,0.002696288,0,14,Wednesday,Weekday,B
5644,2025-01-17 06:03:00,19.865,26.525,26.25,420.25,0.003799379,0,6,Friday,Weekday,A
814,2025-01-13 21:33:00,20.7,22.5,0.0,4535.0,0.003391335,0,21,Monday,Weekday,B
2227,2025-01-14 21:06:00,20.2,18.6,0.0,432.0,0.002715358,0,21,Tuesday,Weekday,B 
6367,2025-01-17 18:06:00,19.39,26.7,0.0,473.0,-999.0,0,18,Friday,Weekday,B
7631,2025-01-18 15:10:00,20.29,32.9,0.0,482.0,0.004846247,0,15,Saturday,Weekend,C
1997,2025-01-14 17:16:00,20.5,19.1,0.0,437.0,0.002841082,0,17,Tuesday,Weekday,A
4916,2025-01-16 17:55:00,19.39,31.0,0.0,437.0,0.004314804,0,17,Thursday,Weekday,C
6904,2025-01-18 03:03:00,21.5,33.59,496.5,,0.005334397,1,3,Saturday,Weekend,B
7928,2025-01-18 20:07:00,20.1,33.09,0.0,447.5,0.004817065,0,20,Saturday,Weekend,C
863,2025-01-13 22:22:00,21.1,0.2379,419.0,611.3333333,0.003676776,1,22,Monday,Weekday,A
6557,2025-01-17 21:16:00,19.29,26.1,,467.5,0.003606154,0,21,Friday,Weekday,B
5959,2025-01-17 11:18:00,19.39,27.39,0.0,450.5,0.003809261,0,11,Friday,Weekday,B
6504,2025-01-17 20:23:00,19.5,26.5,0.0,470.0,0.003710204,0,20,Friday,Weekday,B
3127,2025-01-15 12:06:00,20.05,0.1889,0.0,444.0,0.002732288,0,12,Wednesday,Weekday,A
1655,2025-01-14 11:34:00,20.89,?,0.0,469.5,0.003063633,0,11,Tuesday,Weekday,B
8019,2025-01-18 21:38:00,20.29,33.0,0.0,452.5,0.004861092,0,21,Saturday,Weekend,c 
5758,2025-01-17 07:57:00,-999.0,27.2,0.0,424.0,0.003782676,0,7,Friday,Weekday,A
5940,2025-01-17 10:59:00,19.39,27.39,0.0,449.0,0.003809261,0,10,Friday,Weekday,A
2433,2025-01-15 00:32:00,21.39,21.39,-999.0,854.25,0.003363513,1,0,Wednesday,Weekday,B
5284,2025-01-17 00:03:00,19.39,30.55,24.0,430.0,0.004251742,0,0,Friday,Weekday,A
6243,2025-01-17 16:02:00,19.39,27.2,0.0,457.0,0.003782676,0,16,Friday,WEEKEND,C
3152,2025-01-15 12:31:00,20.05,18.84,0.0,444.5,0.002725024,0,12,Wednesday,Weekday,C
7288,2025-01-18 09:27:00,20.89,36.0,0.0,1204.0,0.005508567,0,9,Saturday,Weekend,A
3618,2025-01-15 20:17:00,19.7,0.19390000000000002,0.0,441.5,0.002744454,0,20,Wednesday,Weekday,C
7494,2025-01-18 12:53:00,20.5,33.09,0.0,562.0,0.004938586,0,12,Saturday,Weekend,A
8023,2025-01-18 21:42:00,20.29,33.0,0.0,453.5,0.004861092,0,21,Saturday,Weekend,C
6566,2025-01-17 21:25:00,19.39,25.89,,471.0,0.003599442,0,21,Friday,Weekday,room_b
6458,2025-01-17 19:37:00,19.5,26.7,0.0,463.5,0.003738374,0,19,Friday,Weekday,A 
6860,2025-01-18 02:19:00,21.5,33.7975,475.25,,0.005367634,1,2,Saturday,Weekend,C
378,2025-01-13 14:17:00,21.29,25.2,0.0,451.0,0.003942048,0,14,Monday,Weekday,B
7779,2025-01-18 17:38:00,20.2,0.32789999999999997,0.0,447.0,0.004802909,0,17,Saturday,Weekend,room c
6085,2025-01-17 13:24:00,19.5,27.66666667,0.0,452.6666667,0.003874564,0,13,Friday,Weekday,B
4443,2025-01-16 10:02:00,20.0,24.89,0.0,434.0,0.003593959,0,10,Thursday,Weekday,C
7539,2025-01-18 13:38:00,20.39,33.0,0.0,530.0,0.004891455,0,13,Saturday,Weekend ,B
6412,2025-01-17 18:51:00,19.29,26.89,0.0,468.0,0.003715958,0,18,Friday,Weekday,C
7363,2025-01-18 10:42:00,20.5,34.545,0.0,869.5,0.005157541,0,10,Saturday,Weekend,C
1235,2025-01-14 04:34:00,22.2,26.9175,447.0,842.5,0.004455187,1,4,Tuesday,Weekday,B
3859,2025-01-16 00:18:00,21.29,0.18600000000000003,267.0,463.0,0.002904785,0,0,Thursday,Weekday,A
2875,2025-01-15 07:54:00,21.625,"21,2225",433.0,819.75,0.003385659,1,7,Wednesday,Weekday,B
3449,2025-01-15 17:28:00,19.79,19.1,0.0,440.0,0.002718438,0,17,Wednesday,Weekday,B
2903,2025-01-15 08:22:00,21.5,,0.0,750.5,0.003276565,0,8,Wednesday,Weekday,C
19,2025-01-13 08:18:00,22.945,27.39,0.0,685.0,0.004745408,0,8,Monday,Weekday,A
4944,2025-01-16 18:23:00,19.39,31.29,0.0,436.0,0.004355451,0,18,Thursday,Weekday,B
123,2025-01-13 10:02:00,21.89,27.1,0.0,548.0,0.004401023,0,10,Monday,Weekday,B
6553,2025-01-17 21:12:00,19.29,26.1,,469.0,0.003606154,0,21,Friday,Weekday,A
4071,2025-01-16 03:50:00,22.89,0.1689,205.0,445.0,?,0,3,Thursday,WeekDay,C
2815,2025-01-15 06:54:00,21.79,21.63333333,460.0,921.6666667,0.003486752,1,6,Wednesday,Weekday,C
7106,2025-01-18 06:25:00,22.06666667,38.79,441.0,1955.333333,0.006387933,1,6,Saturday,Weekend,B
6560,2025-01-17 21:19:00,19.32333333,0.2603333333,,469.0,0.003604408,0,21,Friday,Weekday,C
306,2025-01-13 13:05:00,21.245,25.65,0.0,471.5,0.004001763,0,13,Monday,wknd,B
5777,2025-01-17 08:16:00,19.29,27.35666667,0.0,423.3333333,0.003780839,0,8,Friday,WeekDay,room_b
5085,2025-01-16 20:44:00,19.2,31.5,0.0,435.0,0.004332945,0,20,Thursday,Weekday,B
7325,2025-01-18 10:04:00,20.66666667,35.26,0.0,1019.333333,0.005320051,0,10,Saturday,Weekend ,A
3651,2025-01-15 20:50:00,19.7,,0.0,442.0,0.002723841,0,20,Wednesday,Weekday,B
4834,2025-01-16 16:33:00,19.39,30.73,0.0,446.3333333,0.004276965,0,16,Thursday,Weekday,C
7755,2025-01-18 17:14:00,20.29,32.9,0.0,451.0,0.004846247,0,17,Saturday,Weekend,A
2930,2025-01-15 08:49:00,21.0,,0.0,630.5,0.003069109,0,8,Wednesday,Weekday,A
3011,2025-01-15 10:10:00,20.39,,0.0,472.0,0.002836609,0,10,Wednesday,Weekday,B
6880,2025-01-18 02:39:00,21.5,34.4225,464.5,,0.005467768,1,2,Saturday,Weekend,A
679,2025-01-13 19:18:00,20.89,23.6,0.0,443.3333333,0.00360019,0,19,Monday,Weekday,C
7734,2025-01-18 16:53:00,20.29,32.9,0.0,454.0,0.004846247,0,16,Saturday,Weekend,C
6884,2025-01-18 02:43:00,21.5,34.29,454.0,,0.005446537,1,2,Saturday,Weekend,C
2004,2025-01-14 17:23:00,20.55,19.0,0.0,,0.002834911,0,17,Tuesday,Weekday,C
